Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1580342400.0,2020-01-30,BTCUSD,9289.18,9570,9166.07,9500,7945.16,74656133.86
1580256000.0,2020-01-29,BTCUSD,9400,9443.96,9215.5,9289.18,6481.92,60511710.82
1580169600.0,2020-01-28,BTCUSD,8894.54,9413.24,8876,9400,9565.56,86973753.2
1580083200.0,2020-01-27,BTCUSD,8590.48,9004.35,8546.55,8894.54,9619.77,84430635.62
1579996800.0,2020-01-26,BTCUSD,8329.5,8600,8276.22,8590.48,6340.59,53453535.6
1579910400.0,2020-01-25,BTCUSD,8422.13,8437.47,8252.72,8329.5,2812.79,23426249.24
1579824000.0,2020-01-24,BTCUSD,8378.44,8530.7,8212.9,8422.13,6430.43,53848152.42
1579737600.0,2020-01-23,BTCUSD,8655.93,8665.95,8280,8378.44,8611.01,72408778.79
1579651200.0,2020-01-22,BTCUSD,8717.89,8792.98,8567.68,8655.93,3143.81,27226881.83
1579564800.0,2020-01-21,BTCUSD,8625.17,8778.66,8480,8717.89,3394.69,29315872.02
1579478400.0,2020-01-20,BTCUSD,8696.6,8740.54,8507.93,8625.17,4420.2,38176413.57
1579392000.0,2020-01-19,BTCUSD,8908.53,9188.1,8461.38,8696.6,8785.45,77156049.64
1579305600.0,2020-01-18,BTCUSD,8892.63,9000.1,8798.9,8908.53,3678.01,32722278.87
1579219200.0,2020-01-17,BTCUSD,8710.15,9015.22,8661.52,8892.63,9363.16,83202108.28
1579132800.0,2020-01-16,BTCUSD,8809.17,8852.35,8573.91,8710.15,6713.26,58128480.46
1579046400.0,2020-01-15,BTCUSD,8813.04,8903.2,8555,8809.17,8606.88,75401269.55
1578960000.0,2020-01-14,BTCUSD,8105.01,8895,8105.01,8813.04,17009.43,146225207.42
1578873600.0,2020-01-13,BTCUSD,8180.76,8196.81,8039,8105.01,4011.44,32494162.71
1578787200.0,2020-01-12,BTCUSD,8016.22,8190,7960,8180.76,2056.09,16671798.24
1578700800.0,2020-01-11,BTCUSD,8200,8286,8000,8016.22,3788.33,30769860.95
1578614400.0,2020-01-10,BTCUSD,7806.78,8200,7667,8200,8999.99,71487988.31
1578528000.0,2020-01-09,BTCUSD,8044.44,8048.94,7737.97,7806.78,5957.24,47018267.8
1578441600.0,2020-01-08,BTCUSD,8159.01,8463.57,7872.09,8044.44,11913.23,97929528.57
1578355200.0,2020-01-07,BTCUSD,7762.74,8220,7697.03,8159.01,12158.32,96360835.32
1578268800.0,2020-01-06,BTCUSD,7356.7,7817,7342.46,7762.74,6728.28,51148366.7
1578182400.0,2020-01-05,BTCUSD,7344.48,7495,7310,7356.7,2707.27,20108463.48
1578096000.0,2020-01-04,BTCUSD,7338.91,7396.1,7256.03,7344.48,3256.74,23825437.64
1578009600.0,2020-01-03,BTCUSD,6950.56,7402.31,6853.53,7338.91,8072.73,58367332.83
1577923200.0,2020-01-02,BTCUSD,7178.68,7184.94,6900,6950.56,3972.71,27928978.29
1577836800.0,2020-01-01,BTCUSD,7168.36,7237.35,7150,7178.68,1119.11,8052270.93
1577750400.0,2019-12-31,BTCUSD,7220.24,7302.35,7112.55,7168.36,2638.69,18984547.33
1577664000.0,2019-12-30,BTCUSD,7385.54,7385.54,7199,7220.24,3722.91,27106970.23
1577577600.0,2019-12-29,BTCUSD,7296.24,7524.46,7274.43,7385.54,2583.85,19120178.74
1577491200.0,2019-12-28,BTCUSD,7246,7349.65,7231,7296.24,1579.7,11528551.51
1577404800.0,2019-12-27,BTCUSD,7188.3,7255.37,7052,7246,4024.57,28884846.43
1577318400.0,2019-12-26,BTCUSD,7195.79,7432,7150,7188.3,3116.75,22627576.21
1577232000.0,2019-12-25,BTCUSD,7251.52,7266.81,7110.73,7195.79,1504.53,10824576.03
1577145600.0,2019-12-24,BTCUSD,7316.17,7431.1,7156,7251.52,4194.59,30637380.18
1577059200.0,2019-12-23,BTCUSD,7509.7,7692.98,7247.86,7316.17,6710.77,50266006.27
1576972800.0,2019-12-22,BTCUSD,7147.4,7530,7124.52,7509.7,3796.23,27923854.9
1576886400.0,2019-12-21,BTCUSD,7194.11,7194.13,7109.73,7147.4,1689.08,12063083.6
1576800000.0,2019-12-20,BTCUSD,7149.57,7218.11,7072.61,7194.11,3201.66,22903428.01
1576713600.0,2019-12-19,BTCUSD,7286.91,7372.12,7000,7149.57,5936.56,42356210.92
1576627200.0,2019-12-18,BTCUSD,6612.3,7449.68,6425,7286.91,12873.63,87907793.92
1576540800.0,2019-12-17,BTCUSD,6882.19,6938.77,6550,6612.3,7107.26,47895327.08
1576454400.0,2019-12-16,BTCUSD,7115.08,7147.91,6820,6882.19,5923.06,41353720.35
1576368000.0,2019-12-15,BTCUSD,7059.03,7225.23,7007,7115.08,1848.35,13129364.52
1576281600.0,2019-12-14,BTCUSD,7257.47,7269,7007.48,7059.03,2012.35,14334264.59
1576195200.0,2019-12-13,BTCUSD,7188.42,7302.35,7179.65,7257.47,3178.08,22970960.45
1576108800.0,2019-12-12,BTCUSD,7207.42,7296.19,7072.2,7188.42,4376.89,31435190.58
1576022400.0,2019-12-11,BTCUSD,7216.07,7271,7122.28,7207.42,3419.94,24643079.62
1575936000.0,2019-12-10,BTCUSD,7340.52,7400,7150.23,7216.07,4090.62,29794651.28
1575849600.0,2019-12-09,BTCUSD,7524.26,7666,7268.03,7340.52,6582.47,48984901.86
1575763200.0,2019-12-08,BTCUSD,7502.65,7580,7382.69,7524.26,1798.77,13485555.31
1575676800.0,2019-12-07,BTCUSD,7541.79,7638.88,7486.7,7502.65,2034.57,15354337.77
1575590400.0,2019-12-06,BTCUSD,7390.42,7618.99,7305.56,7541.79,4167.24,31009940.79
1575504000.0,2019-12-05,BTCUSD,7197.78,7500,7150.06,7390.42,4641.76,34104243.99
1575417600.0,2019-12-04,BTCUSD,7300.43,7772.71,7087.09,7197.78,7737.39,56881650.2
1575331200.0,2019-12-03,BTCUSD,7309.64,7415,7238.04,7300.43,2552.2,18683808.38
1575244800.0,2019-12-02,BTCUSD,7412.66,7431.07,7140.08,7309.64,4324.3,31520978.02
1575158400.0,2019-12-01,BTCUSD,7550.67,7560.2,7233.87,7412.66,5477.97,40318302.94
1575072000.0,2019-11-30,BTCUSD,7753.69,7815,7452.08,7550.67,5446.27,41571365.44
1574985600.0,2019-11-29,BTCUSD,7436.72,7870.35,7411.17,7753.69,7658.87,58602440.28
1574899200.0,2019-11-28,BTCUSD,7527.84,7659.92,7372.19,7436.72,6925.58,52090533.13
1574812800.0,2019-11-27,BTCUSD,7159.22,7676.27,6847.72,7527.84,15156.99,110349122.51
1574726400.0,2019-11-26,BTCUSD,7122.14,7344.91,7018.78,7159.22,7643.85,54566242.21
1574640000.0,2019-11-25,BTCUSD,6908.36,7380,6515,7122.14,18716.6,129366591.36
1574553600.0,2019-11-24,BTCUSD,7320.39,7349.68,6861.96,6908.36,6047.02,42914524.55
1574467200.0,2019-11-23,BTCUSD,7285.85,7356.49,7102.16,7320.39,5550.47,40106431.41
1574380800.0,2019-11-22,BTCUSD,7611.51,7714.7,6785,7285.85,20120.15,144885449.41
1574294400.0,2019-11-21,BTCUSD,8088.44,8116.92,7394.09,7611.51,9375.0,72431853.92
1574208000.0,2019-11-20,BTCUSD,8121.63,8231.04,8027.28,8088.44,2996.01,24265795.69
1574121600.0,2019-11-19,BTCUSD,8170.65,8197.77,7989.15,8121.63,4412.39,35731334.2
1574035200.0,2019-11-18,BTCUSD,8499.31,8508.4,8010.7,8170.65,4825.66,40088282.11
1573948800.0,2019-11-17,BTCUSD,8484.63,8631.6,8375,8499.31,2074.01,17668226.91
1573862400.0,2019-11-16,BTCUSD,8463.49,8539.53,8423,8484.63,1180.57,10004652.28
1573776000.0,2019-11-15,BTCUSD,8636.9,8799.03,8363,8463.49,5213.7,44596817.59
1573689600.0,2019-11-14,BTCUSD,8755.24,8791.78,8555,8636.9,3412.81,29480031.56
1573603200.0,2019-11-13,BTCUSD,8813.91,8839.46,8700,8755.24,3185.82,27877490.14
1573516800.0,2019-11-12,BTCUSD,8720.36,8872.47,8549,8813.91,4721.91,41173319.74
1573430400.0,2019-11-11,BTCUSD,9024.49,9075.32,8593,8720.36,6392.98,55913644.29
1573344000.0,2019-11-10,BTCUSD,8812.21,9142.33,8750.85,9024.49,2663.28,23900855.54
1573257600.0,2019-11-09,BTCUSD,8767.37,8876.94,8720,8812.21,2271.52,20011709.54
1573171200.0,2019-11-08,BTCUSD,9199.36,9253.39,8661,8767.37,9699.75,86368731.97
1573084800.0,2019-11-07,BTCUSD,9344.78,9373.48,9080,9199.36,3975.98,36653215.87
1572998400.0,2019-11-06,BTCUSD,9320.14,9448.19,9254.68,9344.78,4670.23,43617190.04
1572912000.0,2019-11-05,BTCUSD,9410.76,9485,9165.2,9320.14,4979.58,46449230.61
1572825600.0,2019-11-04,BTCUSD,9207,9586.5,9122.33,9410.76,4962.44,46348340.77
1572739200.0,2019-11-03,BTCUSD,9304.75,9384.32,9067,9207,2539.22,23311544.34
1572652800.0,2019-11-02,BTCUSD,9250.45,9396.91,9201.19,9304.75,2701.14,25075118.41
1572566400.0,2019-11-01,BTCUSD,9150.07,9303.53,9054.6,9250.45,6640.55,60832091.54
1572480000.0,2019-10-31,BTCUSD,9159.94,9438.61,8961.53,9150.07,10113.16,92792853.95
1572393600.0,2019-10-30,BTCUSD,9426.94,9437.06,8985.25,9159.94,8814.44,80752701.08
1572307200.0,2019-10-29,BTCUSD,9216.44,9573.35,9051.48,9426.94,9059.61,85007062.39
1572220800.0,2019-10-28,BTCUSD,9557.08,9950,9177.84,9216.44,14722.02,139923976.28
1572134400.0,2019-10-27,BTCUSD,9252.75,9819.92,9092.66,9557.08,17783.03,169009332.26
1572048000.0,2019-10-26,BTCUSD,8662.66,10350,8642.46,9252.75,38751.8,364431123.25
1571961600.0,2019-10-25,BTCUSD,7435,8784.29,7393.14,8662.66,19113.8,157079122.1
1571875200.0,2019-10-24,BTCUSD,7470.77,7512,7356,7435,4997.42,37210305.43
1571788800.0,2019-10-23,BTCUSD,8025.9,8052.04,7293.55,7470.77,13306.18,100801574.42
1571702400.0,2019-10-22,BTCUSD,8213.65,8314.77,7989.15,8025.9,5678.93,46474242.56
1571616000.0,2019-10-21,BTCUSD,8235.74,8352,8156,8213.65,4919.73,40461008.14
1571529600.0,2019-10-20,BTCUSD,7960.49,8314.77,7874.68,8235.74,6358.92,51422182.22
1571443200.0,2019-10-19,BTCUSD,7955.08,8096.76,7875,7960.49,3461.13,27557421.1
1571356800.0,2019-10-18,BTCUSD,8073.32,8120.77,7811.62,7955.08,5611.09,44500999.58
1571270400.0,2019-10-17,BTCUSD,7995.89,8130.71,7936.71,8073.32,5395.89,43466038.76
1571184000.0,2019-10-16,BTCUSD,8155.13,8179.1,7912.66,7995.89,8644.4,69316753.57
1571097600.0,2019-10-15,BTCUSD,8362.99,8420.85,8086,8155.13,5044.66,41647353.51
1571011200.0,2019-10-14,BTCUSD,8282.96,8416.67,8215.41,8362.99,4294.61,35705415.19
1570924800.0,2019-10-13,BTCUSD,8303.43,8474.48,8132.91,8282.96,4445.28,37082713.92
1570838400.0,2019-10-12,BTCUSD,8265.55,8427.76,8254.68,8303.43,1828.83,15246382.98
1570752000.0,2019-10-11,BTCUSD,8582.11,8820,8222.88,8265.55,7824.59,66027648.86
1570665600.0,2019-10-10,BTCUSD,8586.34,8666.84,8450.61,8582.11,7435.43,63608562.98
1570579200.0,2019-10-09,BTCUSD,8178.54,8707.8,8110,8586.34,11634.19,98328556.67
1570492800.0,2019-10-08,BTCUSD,8205.53,8344.12,8109.74,8178.54,3577.72,29364663.64
1570406400.0,2019-10-07,BTCUSD,7854.12,8313.7,7763.54,8205.53,9363.33,75585498.65
1570320000.0,2019-10-06,BTCUSD,8145.17,8176.46,7772.71,7854.12,6454.54,51315707.4
1570233600.0,2019-10-05,BTCUSD,8152.07,8195,8016.26,8145.17,4445.1,36017535.45
1570147200.0,2019-10-04,BTCUSD,8239.92,8244.93,7986.65,8152.07,6278.78,51161374.46
1570060800.0,2019-10-03,BTCUSD,8373.42,8419.23,8029.14,8239.92,8701.12,71397271.09
1569974400.0,2019-10-02,BTCUSD,8319.01,8393.39,8170.91,8373.42,4952.53,40874459.88
1569888000.0,2019-10-01,BTCUSD,8298.45,8531.25,8195.42,8319.01,10224.59,85718023.2
1569801600.0,2019-09-30,BTCUSD,8047.6,8368.5,7714.7,8298.45,9518.99,76794640.31
1569715200.0,2019-09-29,BTCUSD,8218.07,8244.07,7902.66,8047.6,5366.57,43218226.93
1569628800.0,2019-09-28,BTCUSD,8187.72,8356.4,8009.84,8218.07,6315.49,51567016.49
1569542400.0,2019-09-27,BTCUSD,8055.03,8294.04,7866,8187.72,10165.85,81670753.09
1569456000.0,2019-09-26,BTCUSD,8432.16,8467.89,7733.99,8055.03,16662.32,135420525.37
1569369600.0,2019-09-25,BTCUSD,8536.82,8746.83,8216,8432.16,17435.87,147110144.95
1569283200.0,2019-09-24,BTCUSD,9682.19,9782,7998,8536.82,28154.41,248668254.7
1569196800.0,2019-09-23,BTCUSD,10020.58,10048.06,9606,9682.19,5447.96,53515870.75
1569110400.0,2019-09-22,BTCUSD,9985.28,10093.24,9842.35,10020.58,3213.95,32059845.82
1569024000.0,2019-09-21,BTCUSD,10169.02,10180.43,9913.35,9985.28,4148.9,41546389.89
1568937600.0,2019-09-20,BTCUSD,10271.53,10308.04,10055,10169.02,4463.38,45340500.13
1568851200.0,2019-09-19,BTCUSD,10152.09,10380.07,9600,10271.53,7455.91,74330211.45
1568764800.0,2019-09-18,BTCUSD,10195.73,10263.65,10080,10152.09,3952.01,40255745.62
1568678400.0,2019-09-17,BTCUSD,10269.98,10280.53,10130.59,10195.73,5078.6,51836062.12
1568592000.0,2019-09-16,BTCUSD,10305.74,10378.07,10060.95,10269.98,5496.04,56202919.44
1568505600.0,2019-09-15,BTCUSD,10355.37,10383.2,10258.49,10305.74,2297.72,23678550.44
1568419200.0,2019-09-14,BTCUSD,10368.65,10441.47,10217.01,10355.37,2656.15,27508865.4
1568332800.0,2019-09-13,BTCUSD,10420.34,10458.13,10153.87,10368.65,3755.42,38681903.56
1568246400.0,2019-09-12,BTCUSD,10154.46,10465,10027.52,10420.34,4719.05,48386409.65
1568160000.0,2019-09-11,BTCUSD,10096,10243.01,9855.11,10154.46,4614.35,46415583.4
1568073600.0,2019-09-10,BTCUSD,10307.45,10390.09,9910,10096,4658.92,47153844.31
1567987200.0,2019-09-09,BTCUSD,10400.18,10542.93,10060,10307.45,6059.76,62421152.93
1567900800.0,2019-09-08,BTCUSD,10484.39,10594.88,10229.49,10400.18,3130.86,32602031.64
1567814400.0,2019-09-07,BTCUSD,10311.09,10580,10297.58,10484.39,3148.51,32951131.73
1567728000.0,2019-09-06,BTCUSD,10573.66,10949,10204.18,10311.09,10701.51,113795476.17
1567641600.0,2019-09-05,BTCUSD,10586.26,10664.13,10461.97,10573.66,4555.62,48103450.42
1567555200.0,2019-09-04,BTCUSD,10617.61,10834.15,10378.7,10586.26,10088.72,106597637.79
1567468800.0,2019-09-03,BTCUSD,10384.48,10783,10286,10617.61,11443.54,120927751.37
1567382400.0,2019-09-02,BTCUSD,9767.53,10471,9753.24,10384.48,6144.8,62231973.86
1567296000.0,2019-09-01,BTCUSD,9594.15,9832,9538.75,9767.53,1799.37,17385154.88
1567209600.0,2019-08-31,BTCUSD,9579.75,9682.73,9443.19,9594.15,1572.16,15068565.55
1567123200.0,2019-08-30,BTCUSD,9490,9700,9350.1,9579.75,5317.31,50745922.28
1567036800.0,2019-08-29,BTCUSD,9711.78,9720.2,9320,9490,7717.11,73190665.17
1566950400.0,2019-08-28,BTCUSD,10167.29,10280.71,9555,9711.78,9303.16,92139450.46
1566864000.0,2019-08-27,BTCUSD,10360.97,10375.53,10019.1,10167.29,4781.34,48582567.25
1566777600.0,2019-08-26,BTCUSD,10136.75,10650,10136.75,10360.97,7166.68,74427752.3
1566691200.0,2019-08-25,BTCUSD,10149.7,10355.89,9907.86,10136.75,3953.4,39932862.82
1566604800.0,2019-08-24,BTCUSD,10401.6,10432,9885.48,10149.7,5106.56,51560324.93
1566518400.0,2019-08-23,BTCUSD,10112.01,10479,10051,10401.6,5557.29,57205208.91
1566432000.0,2019-08-22,BTCUSD,10134.75,10238.29,9755.53,10112.01,6710.31,67141742.8
1566345600.0,2019-08-21,BTCUSD,10772.22,10807.54,9853.45,10134.75,9812.62,99715196.71
1566259200.0,2019-08-20,BTCUSD,10927.3,10955.48,10549.74,10772.22,5883.6,63258208.57
1566172800.0,2019-08-19,BTCUSD,10318.99,10940,10267.56,10927.3,8044.02,85921192.47
1566086400.0,2019-08-18,BTCUSD,10210.89,10515,10065.41,10318.99,3398.42,35070670.11
1566000000.0,2019-08-17,BTCUSD,10354.34,10472.93,9974.51,10210.89,3907.53,39960850.31
1565913600.0,2019-08-16,BTCUSD,10301.44,10540,9736.96,10354.34,11080.4,112415461.63
1565827200.0,2019-08-15,BTCUSD,10022.99,10444.66,9467.57,10301.44,15083.17,149955048.45
1565740800.0,2019-08-14,BTCUSD,10862.28,10862.28,9888.57,10022.99,12678.94,131558630.97
1565654400.0,2019-08-13,BTCUSD,11385.11,11446.94,10738.58,10862.28,9003.18,99425694.62
1565568000.0,2019-08-12,BTCUSD,11528.73,11551.57,11194.04,11385.11,3417.71,38863136.43
1565481600.0,2019-08-11,BTCUSD,11273.2,11589.73,11080.37,11528.73,4361.39,49596364.04
1565395200.0,2019-08-10,BTCUSD,11859.32,11976.68,11200,11273.2,7447.25,85889772.9
1565308800.0,2019-08-09,BTCUSD,11983.43,12040,11650,11859.32,7336.91,86686857.78
1565222400.0,2019-08-08,BTCUSD,11971.57,12061.1,11450.93,11983.43,10144.46,119651274.84
1565136000.0,2019-08-07,BTCUSD,11470,12145.42,11388.01,11971.57,15480.46,182167600.37
1565049600.0,2019-08-06,BTCUSD,11800,12325,11200,11470,16420.58,193547554.62
1564963200.0,2019-08-05,BTCUSD,10986.96,11959.36,10986.55,11800,17260.46,201353715.36
1564876800.0,2019-08-04,BTCUSD,10821.52,11085.99,10564.96,10986.96,7556.33,81929591.53
1564790400.0,2019-08-03,BTCUSD,10529.51,10919,10502.8,10821.52,6996.12,75441657.32
1564704000.0,2019-08-02,BTCUSD,10407.71,10670,10318.47,10529.51,9286.86,97381562.11
1564617600.0,2019-08-01,BTCUSD,10085.34,10499,9878.09,10407.71,7681.73,77733048.8
1564531200.0,2019-07-31,BTCUSD,9593.62,10143.2,9574.09,10085.34,7917.51,78200173.69
1564444800.0,2019-07-30,BTCUSD,9495.39,9775,9373.48,9593.62,5533.97,52939667.09
1564358400.0,2019-07-29,BTCUSD,9533.19,9725.17,9360,9495.39,5068.65,48310068.33
1564272000.0,2019-07-28,BTCUSD,9481.37,9634.5,9111,9533.19,3860.83,36403147.17
1564185600.0,2019-07-27,BTCUSD,9846.94,10235,9299,9481.37,9614.1,92385636.33
1564099200.0,2019-07-26,BTCUSD,9883.96,9897.46,9650,9846.94,5570.11,54443100.84
1564012800.0,2019-07-25,BTCUSD,9763.67,10187,9734.19,9883.96,6377.96,63834998.12
1563926400.0,2019-07-24,BTCUSD,9847.02,9911.5,9514.96,9763.67,9433.35,91609723.74
1563840000.0,2019-07-23,BTCUSD,10328.83,10328.83,9801.88,9847.02,9040.85,90667673.97
1563753600.0,2019-07-22,BTCUSD,10600.24,10686.89,10052.25,10328.83,9371.31,97152157.16
1563667200.0,2019-07-21,BTCUSD,10750.11,10839.09,10325,10600.24,5628.16,59511306.04
1563580800.0,2019-07-20,BTCUSD,10535.43,11120,10359.17,10750.11,9964.67,106763959.49
1563494400.0,2019-07-19,BTCUSD,10648.6,10776.99,10102.58,10535.43,13787.46,143864052.15
1563408000.0,2019-07-18,BTCUSD,9699.35,10797,9280.33,10648.6,18289.54,184684478.59
1563321600.0,2019-07-17,BTCUSD,9412.81,9993,9049.54,9699.35,16992.79,161878855.06
1563235200.0,2019-07-16,BTCUSD,10850,11042.11,9366,9412.81,20761.03,207176966.83
1563148800.0,2019-07-15,BTCUSD,10191.87,11080.37,9855,10850,16048.03,166452851.72
1563062400.0,2019-07-14,BTCUSD,11378.79,11467.3,10090,10191.87,12170.41,129392649.07
1562976000.0,2019-07-13,BTCUSD,11808.91,11846.61,10810,11378.79,9391.35,105947622.16
1562889600.0,2019-07-12,BTCUSD,11349.24,11942.39,11083.52,11808.91,9176.68,105982547.45
1562803200.0,2019-07-11,BTCUSD,12098.95,12104.97,10966.81,11349.24,18468.69,212707393.65
1562716800.0,2019-07-10,BTCUSD,12567.23,13200,11550,12098.95,19838.39,248386820.65
1562630400.0,2019-07-09,BTCUSD,12286.14,12883.48,12030.43,12567.23,15115.55,188848935.9
1562544000.0,2019-07-08,BTCUSD,11469.96,12398,11332.19,12286.14,11901.9,142163191.22
1562457600.0,2019-07-07,BTCUSD,11240,11627,11083.76,11469.96,6683.06,75851416.72
1562371200.0,2019-07-06,BTCUSD,10997.84,11735,10982.89,11240,7892.18,90077908.73
1562284800.0,2019-07-05,BTCUSD,11146.34,11440,10769.15,10997.84,11893.44,132207381.38
1562198400.0,2019-07-04,BTCUSD,11967.43,12061.04,11052.74,11146.34,11185.29,130996748.9
1562112000.0,2019-07-03,BTCUSD,10828.9,12009,10828.9,11967.43,19389.85,220385744.08
1562025600.0,2019-07-02,BTCUSD,10577.43,10942.63,9614.08,10828.9,20285.25,206617402.08
1561939200.0,2019-07-01,BTCUSD,10760.1,11200.41,9950,10577.43,22917.44,243205448.54
1561852800.0,2019-06-30,BTCUSD,11858.62,12200.06,10651.3,10760.1,12642.62,142891926.13
1561766400.0,2019-06-29,BTCUSD,12354.43,12386.76,11317.03,11858.62,12266.0,144889140.81
1561680000.0,2019-06-28,BTCUSD,11153.74,12447.46,10739.1,12354.43,18718.1,218180576.58
1561593600.0,2019-06-27,BTCUSD,12920.54,13355.61,10300,11153.74,36106.96,417050294.03
1561507200.0,2019-06-26,BTCUSD,11751.01,13880,11647.07,12920.54,37487.8,476983027.94
1561420800.0,2019-06-25,BTCUSD,11029.63,11796.37,11000.02,11751.01,12133.57,137485305.05
1561334400.0,2019-06-24,BTCUSD,10831.95,11099,10551.51,11029.63,8247.39,89425712.76
1561248000.0,2019-06-23,BTCUSD,10661.3,11247.62,10483.33,10831.95,7270.65,78614343.38
1561161600.0,2019-06-22,BTCUSD,10222.12,11200,10085.5,10661.3,13709.3,146874837.08
1561075200.0,2019-06-21,BTCUSD,9534.99,10229.49,9534.97,10222.12,12553.1,123290085.49
1560988800.0,2019-06-20,BTCUSD,9278.27,9600,9211.08,9534.99,7870.32,73844684.38
1560902400.0,2019-06-19,BTCUSD,9078.84,9325.85,9036.19,9278.27,4687.26,42898235.43
1560816000.0,2019-06-18,BTCUSD,9333.48,9361.87,8918,9078.84,11327.45,103380451.5
1560729600.0,2019-06-17,BTCUSD,8974.19,9477.7,8973.02,9333.48,12760.96,118055249.83
1560643200.0,2019-06-16,BTCUSD,8857.19,9391.85,8805,8974.19,15018.85,136949106.53
1560556800.0,2019-06-15,BTCUSD,8697.54,8911.98,8623.52,8857.19,5275.75,46136638.05
1560470400.0,2019-06-14,BTCUSD,8238,8737.37,8174.92,8697.54,8678.25,72939450.9
1560384000.0,2019-06-13,BTCUSD,8176.27,8335.56,8049.22,8238,7237.8,59224703.04
1560297600.0,2019-06-12,BTCUSD,7919.1,8266,7821.73,8176.27,8577.16,69114902.53
1560211200.0,2019-06-11,BTCUSD,8021.1,8057.32,7713.34,7919.1,5552.69,43736594.89
1560124800.0,2019-06-10,BTCUSD,7632.99,8090,7523.16,8021.1,7150.59,56100688.22
1560038400.0,2019-06-09,BTCUSD,7932.27,7966.58,7511.41,7632.99,3895.85,30121891.88
1559952000.0,2019-06-08,BTCUSD,8001.25,8061.12,7777.67,7932.27,4870.12,38536604.55
1559865600.0,2019-06-07,BTCUSD,7806.07,8134.99,7758.93,8001.25,9012.1,71665291.08
1559779200.0,2019-06-06,BTCUSD,7785.94,7878.62,7449.68,7806.07,8738.67,67238735.51
1559692800.0,2019-06-05,BTCUSD,7665.53,7924.48,7570.9,7785.94,9193.71,71403852.94
1559606400.0,2019-06-04,BTCUSD,8103.64,8103.64,7432.84,7665.53,15485.7,120977317.96
1559520000.0,2019-06-03,BTCUSD,8734.49,8745.96,8049.22,8103.64,9955.03,84089274.15
1559433600.0,2019-06-02,BTCUSD,8556.27,8833.97,8546.01,8734.49,4263.04,37098988.77
1559347200.0,2019-06-01,BTCUSD,8547.2,8624.72,8457.33,8556.27,5167.05,44144370.37
1559260800.0,2019-05-31,BTCUSD,8277.76,8589.99,8109.74,8547.2,9957.91,83009912.02
1559174400.0,2019-05-30,BTCUSD,8663.41,9096.79,8000,8277.76,15259.59,130901794.23
1559088000.0,2019-05-29,BTCUSD,8717.96,8762.39,8421.12,8663.41,7584.26,65411714.73
1559001600.0,2019-05-28,BTCUSD,8770.73,8817.41,8540.94,8717.96,6144.01,53514184.13
1558915200.0,2019-05-27,BTCUSD,8733.26,8939.18,8653.68,8770.73,8948.02,78657195.1
1558828800.0,2019-05-26,BTCUSD,8064.64,8802.29,7888.91,8733.26,8526.81,71863220.7
1558742400.0,2019-05-25,BTCUSD,7999.02,8158.45,7939.76,8064.64,3361.65,27074799.57
1558656000.0,2019-05-24,BTCUSD,7880.22,8188.87,7795.95,7999.02,9358.97,75015715.38
1558569600.0,2019-05-23,BTCUSD,7624.95,7980,7468.31,7880.22,8370.36,64573988.33
1558483200.0,2019-05-22,BTCUSD,7955.16,8049.22,7505.69,7624.95,8396.82,65846626.43
1558396800.0,2019-05-21,BTCUSD,8005.64,8117.48,7676.27,7955.16,7518.56,59705615.64
1558310400.0,2019-05-20,BTCUSD,8200,8200,7581.03,8005.64,13426.79,106107178.84
1558224000.0,2019-05-19,BTCUSD,7260.12,8299.99,7247.86,8200,15595.27,123932797.58
1558137600.0,2019-05-18,BTCUSD,7351.71,7493.85,7205.57,7260.12,7564.9,55459642.04
1558051200.0,2019-05-17,BTCUSD,7880,7942.09,6178,7351.71,27307.58,195598026.61
1557964800.0,2019-05-16,BTCUSD,8208.69,8390.95,7654.93,7880,17078.7,136561637.63
1557878400.0,2019-05-15,BTCUSD,7986,8300,7838,8208.69,16613.07,133855606.84
1557792000.0,2019-05-14,BTCUSD,7810.05,8335.56,7618.99,7986,18881.44,151041058.58
1557705600.0,2019-05-13,BTCUSD,6974.35,8167.5,6863.75,7810.05,27299.34,207721775.3
1557619200.0,2019-05-12,BTCUSD,7217.47,7585,6762.57,6974.35,27398.21,196853127.65
1557532800.0,2019-05-11,BTCUSD,6342.84,7445,6338.93,7217.47,22331.44,154120013.56
1557446400.0,2019-05-10,BTCUSD,6156.7,6426.8,6105,6342.84,13821.71,86993043.92
1557360000.0,2019-05-09,BTCUSD,5940.89,6172,5932.83,6156.7,9081.24,54837077.64
1557273600.0,2019-05-08,BTCUSD,5751.54,5986,5658.66,5940.89,6320.41,36919597.99
1557187200.0,2019-05-07,BTCUSD,5685.46,5970,5685.46,5899.07,4759.47,27902856.45
1557100800.0,2019-05-06,BTCUSD,5709.32,5755.79,5562.44,5685.46,6826.98,38600438.32
1557014400.0,2019-05-05,BTCUSD,5764.65,5782.55,5624.25,5709.32,5162.56,29525690.05
1556928000.0,2019-05-04,BTCUSD,5658.22,5846.13,5510,5764.65,8525.46,48561070.88
1556841600.0,2019-05-03,BTCUSD,5385,5796.56,5363.1,5658.22,12700.59,71710767.76
1556755200.0,2019-05-02,BTCUSD,5318.42,5422.94,5304.99,5385,5908.52,31718265.13
1556668800.0,2019-05-01,BTCUSD,5269,5357.96,5263.03,5318.42,4209.28,22327344.49
